id,class
8.77421751042e+17,0
8.77540996993e+17,0
8.77245562693e+17,0
8.75874198287e+17,0
8.77918254077e+17,0
8.7661286297e+17,0
8.77382202887e+17,0
8.76952829877e+17,0
8.77896750556e+17,0
8.76561117581e+17,0
8.74638953261e+17,0
8.77790491215e+17,0
8.76863273924e+17,0
8.77927820261e+17,0
8.77235836051e+17,0
8.77884613603e+17,0
8.76965706172e+17,0
8.74865813073e+17,0
8.7517181308e+17,0
8.77561872169e+17,0
8.76759056266e+17,0
8.76671064571e+17,0
8.77191492947e+17,0
8.77925527625e+17,0
8.77904002742e+17,0
8.76095620171e+17,0
8.76610502415e+17,0
8.7478975754e+17,0
8.77257671736e+17,0
8.75447139706e+17,2
8.77948062387e+17,2
8.77189816064e+17,0
8.77903168562e+17,0
8.77547219079e+17,0
8.76286765338e+17,2
8.77932231167e+17,2
8.76146735785e+17,2
8.77890094203e+17,2
8.77911149761e+17,0
8.77949216467e+17,0
8.77919988631e+17,2
8.7789278066e+17,2
8.77282962106e+17,2
8.74864852305e+17,0
8.77575306403e+17,2
8.77426624601e+17,0
8.77943519256e+17,0
8.77883949817e+17,0
8.77584477555e+17,2
8.76231768005e+17,0
8.7789683916e+17,0
8.77666696689e+17,2
8.77961431178e+17,2
8.77388537502e+17,2
8.77954955873e+17,2
8.77896569907e+17,2
8.77884564114e+17,0
8.77357607992e+17,2
8.76824391489e+17,0
8.77611268555e+17,0
8.77949485448e+17,2
8.76089672015e+17,2
8.77640688989e+17,2
8.77650514762e+17,2
8.7646769193e+17,2
8.76818608324e+17,0
8.77518811142e+17,0
8.74767955313e+17,2
8.76081311492e+17,2
8.77685402089e+17,0
8.77896151479e+17,0
8.77538434675e+17,2
8.77790796644e+17,2
8.77425296156e+17,2
8.77713822584e+17,2
8.77585749449e+17,2
8.77940800265e+17,2
8.77638531505e+17,2
8.77891812174e+17,2
8.77790422101e+17,2
8.77949169587e+17,0
8.77881815642e+17,0
8.77916175028e+17,0
8.77887694571e+17,0
8.77674121777e+17,0
8.7584975692e+17,0
8.7760933709e+17,2
8.77347108173e+17,0
8.7794069953e+17,0
8.77645724938e+17,0
8.77588270519e+17,0
8.77962264909e+17,2
8.77641514293e+17,2
8.77931198303e+17,2
8.77587674177e+17,0
8.77514271831e+17,2
8.7789557475e+17,2
8.77921278694e+17,0
8.77516506166e+17,2
8.7669140426e+17,0
8.77300284145e+17,0
8.76443615337e+17,2
8.765408026e+17,0
8.77143896958e+17,2
8.77559585913e+17,2
8.77642830998e+17,2
8.7755212985e+17,2
8.77559954433e+17,2
8.7590592896e+17,0
8.77637007262e+17,0
8.7538070488e+17,2
8.77085082561e+17,2
8.77223094276e+17,2
8.75207523452e+17,2
8.75268564148e+17,2
8.7788085674e+17,2
8.77965213114e+17,2
8.77693525676e+17,2
8.75076463703e+17,2
8.77885814294e+17,2
8.764740191e+17,2
8.76835498035e+17,0
8.77413993103e+17,0
8.76649905364e+17,2
8.7771739882e+17,2
8.77595855343e+17,2
8.77628391809e+17,2
8.75440830697e+17,2
8.75412602981e+17,0
8.76474875342e+17,2
8.77743192405e+17,2
8.7690420378e+17,0
8.77803371747e+17,2
8.77885772388e+17,2
8.77521837148e+17,2
8.77519916882e+17,2
8.77962738358e+17,2
8.76899624967e+17,2
8.77940419044e+17,2
8.77251408877e+17,2
8.77965947415e+17,2
8.77949534244e+17,2
8.77963635851e+17,2
8.75800048764e+17,0
8.77617092144e+17,0
8.77638542729e+17,0
8.77790320222e+17,0
8.77423191916e+17,2
8.75179645578e+17,0
8.77895486673e+17,0
8.76548304456e+17,0
8.76624594312e+17,2
8.75846910917e+17,2
8.77577552306e+17,2
8.77492722147e+17,2
8.75084808829e+17,0
8.7678758221e+17,0
8.76182087493e+17,2
8.75460294936e+17,2
8.77476649965e+17,2
8.75382387156e+17,2
8.77666516153e+17,2
8.77214602845e+17,2
8.77886450435e+17,2
8.77083392349e+17,2
8.76905283574e+17,0
8.76843294047e+17,0
8.77947262403e+17,0
8.77560468076e+17,2
8.75501948485e+17,0
8.74679194789e+17,2
8.77594346727e+17,2
8.77890111308e+17,0
8.77770761184e+17,2
8.77948966348e+17,2
8.77791020826e+17,2
8.77934939396e+17,2
8.76435064506e+17,2
8.77407599721e+17,0
8.7789695973e+17,2
8.76894874998e+17,0
8.76782240826e+17,0
8.77896690619e+17,2
8.76804680848e+17,0
8.77955319976e+17,2
8.76543881584e+17,0
8.75740760272e+17,2
8.77493227632e+17,2
8.75800082779e+17,2
8.7471894878e+17,0
8.76459857629e+17,2
8.7614498986e+17,2
8.77578826574e+17,2
8.76253928228e+17,2
8.77693560585e+17,0
8.76443162537e+17,2
8.77583704688e+17,2
8.77143951379e+17,2
8.77884808479e+17,2
8.77927990742e+17,0
8.77894307168e+17,2
8.74754290547e+17,0
8.76990058045e+17,2
8.7796382605e+17,0
8.7761084113e+17,0
8.77559767233e+17,2
8.7774802132e+17,2
8.77882856273e+17,2
8.76163797769e+17,0
8.76631960357e+17,0
8.768220656e+17,0
8.77792661952e+17,2
8.76969331389e+17,0
8.77613804121e+17,0
8.76081402089e+17,0
8.77903101076e+17,2
8.74638890397e+17,2
8.77455311489e+17,2
8.77239302157e+17,0
8.77604660458e+17,0
8.75799033423e+17,0
8.76453693566e+17,2
8.77611545446e+17,0
8.76650323028e+17,0
8.77954673747e+17,0
8.77576761387e+17,2
8.77839423165e+17,0
8.77605559868e+17,2
8.77685052108e+17,0
8.75370744532e+17,2
8.77525315509e+17,2
8.76194469058e+17,2
8.76656549791e+17,0
8.77936060101e+17,0
8.77901619262e+17,0
8.77964441698e+17,2
8.77881333959e+17,2
8.77933681302e+17,0
8.77634840703e+17,2
8.77519564913e+17,2
8.76780254593e+17,0
8.77678156488e+17,2
8.77882322024e+17,0
8.77113817553e+17,2
8.77888366305e+17,0
8.76624571877e+17,2
8.77914956591e+17,2
8.77905150711e+17,0
8.77403189486e+17,0
8.77807790727e+17,2
8.77885285631e+17,0
8.77873096346e+17,2
8.77934248871e+17,2
8.77938454625e+17,0
8.77912966821e+17,2
8.77961907927e+17,2
8.77854577471e+17,0
8.77611430656e+17,0
8.76795890971e+17,2
8.77942401037e+17,2
8.77881880498e+17,2
8.77552651055e+17,2
8.76986794793e+17,2
8.77952807999e+17,2
8.75891843003e+17,2
8.77842047067e+17,0
8.7585734343e+17,2
8.76784331368e+17,0
8.76959964745e+17,0
8.77890862243e+17,0
8.77895265671e+17,2
8.76798502139e+17,2
8.75823279e+17,2
8.74810612488e+17,0
8.77792613969e+17,2
8.76121471483e+17,2
8.76096791527e+17,0
8.77683491777e+17,0
8.77595890412e+17,2
8.77292001393e+17,2
8.77931636352e+17,0
8.77611748467e+17,2
8.76901608105e+17,2
8.76091107083e+17,0
8.758152457e+17,2
8.77892811261e+17,2
8.7753852635e+17,0
8.77696322841e+17,0
8.75178121389e+17,0
8.76169242794e+17,0
8.76604857155e+17,0
8.77586822348e+17,2
8.77454625448e+17,2
8.7726234217e+17,0
8.74753194492e+17,0
8.77895363755e+17,2
8.76153356897e+17,2
8.76816804228e+17,2
8.77458730245e+17,2
8.77042249204e+17,2
8.77962142884e+17,2
8.77912192909e+17,2
8.74795477376e+17,2
8.7788223443e+17,0
8.7471795895e+17,0
8.75536534153e+17,2
8.77952883002e+17,2
8.77577729696e+17,2
8.77923208611e+17,2
8.77898709899e+17,2
8.7734900323e+17,2
8.77910189278e+17,2
8.77897327226e+17,0
8.75198069549e+17,2
8.77809454552e+17,2
8.74720868106e+17,2
8.76462421246e+17,2
8.77893098692e+17,2
8.7649286277e+17,2
8.76204836354e+17,0
8.77784177525e+17,0
8.75136779028e+17,2
8.77922841047e+17,2
8.77308006128e+17,2
8.77218734767e+17,0
8.77285480152e+17,0
8.77207063235e+17,0
8.7729811728e+17,0
8.77280432354e+17,0
8.77279262881e+17,0
8.77254128326e+17,0
8.77262384318e+17,0
8.77185339567e+17,0
8.77191604532e+17,0
8.77208343337e+17,0
8.772440544e+17,0
8.77280487362e+17,0
8.77278034843e+17,0
8.77248246133e+17,0
8.77279285069e+17,0
8.7725775759e+17,0
8.77278701163e+17,0
8.77232733487e+17,0
8.77246978845e+17,0
8.77261412494e+17,0
8.77211543431e+17,0
8.77252998711e+17,2
8.77306099837e+17,0
8.77325349218e+17,0
8.77236593262e+17,0
8.77293326789e+17,0
8.77214967766e+17,0
8.77261721005e+17,0
8.77239375222e+17,0
8.77279733813e+17,0
8.77175134893e+17,0
8.77197058465e+17,0
8.77281254534e+17,0
8.77199654853e+17,0
8.77191705652e+17,0
8.77302157884e+17,0
8.77191105158e+17,0
8.77262949542e+17,0
8.77296643343e+17,0
8.77198415499e+17,0
8.77236398004e+17,0
8.77310626984e+17,0
8.77264426428e+17,0
8.77222401683e+17,0
8.77248872401e+17,0
8.77237072985e+17,0
8.77195645828e+17,0
8.77242291903e+17,0
8.77193037726e+17,0
8.77205018e+17,0
8.77211829244e+17,0
8.77275134444e+17,2
8.77236059885e+17,2
8.771954892e+17,2
8.7720112811e+17,2
8.77200689927e+17,2
8.77203304069e+17,2
8.77239640839e+17,2
8.77231560919e+17,2
8.77286057305e+17,2
8.77205621368e+17,2
8.77216459764e+17,2
8.7720778713e+17,2
8.77186569891e+17,2
8.77273385747e+17,2
8.77301623416e+17,2
8.7719193173e+17,2
8.77220288467e+17,2
8.77219048169e+17,2
8.77315895756e+17,0
8.77204088802e+17,2
8.77289840652e+17,2
8.7731015898e+17,2
8.77269506037e+17,2
8.77264398276e+17,2
8.772786663e+17,2
8.77273509693e+17,2
8.77244156963e+17,2
8.77324578208e+17,2
8.77259930969e+17,2
8.77186998373e+17,2
8.77232266904e+17,2
8.77307649457e+17,2
8.77234218497e+17,2
8.77221173692e+17,2
8.7727114127e+17,2
8.77304342625e+17,2
8.77182432185e+17,2
8.77231450986e+17,2
8.77281875093e+17,2
8.77248858719e+17,2
8.77301435356e+17,2
8.7729257322e+17,2
8.77288705501e+17,2
8.77230878627e+17,2
8.7727628381e+17,2
8.77324863752e+17,2
8.77266087398e+17,2
8.77256999973e+17,2
8.77205939753e+17,2
8.77246474602e+17,0
8.77263157211e+17,0
8.7722676974e+17,0
8.77241780055e+17,0
8.77229893977e+17,2
8.7732588163e+17,2
8.77283409626e+17,2
8.77240627318e+17,2
8.77276122128e+17,2
8.77296021365e+17,2
8.77192272953e+17,2
8.77223933565e+17,2
8.77262670579e+17,2
8.77252536851e+17,2
8.77285443586e+17,2
8.77256772801e+17,2
8.77235198534e+17,2
8.77178643919e+17,2
8.7727695351e+17,2
8.77247397529e+17,2
8.77250003563e+17,2
8.77292452444e+17,2
8.7722138149e+17,2
8.7721326271e+17,2
8.77219267032e+17,2
8.77175067708e+17,2
8.77223277752e+17,2
8.77210072564e+17,2
8.77297601347e+17,2
8.77266288917e+17,2
8.77203280698e+17,2
8.77255052373e+17,2
8.77257288247e+17,2
8.77239795848e+17,2
8.7727058159e+17,2
8.77214289438e+17,2
8.77320818329e+17,2
8.77312139622e+17,2
8.77326575272e+17,2
8.77213281354e+17,2
8.77291475587e+17,2
8.77249189889e+17,2
8.77280083811e+17,2
8.77183693399e+17,2
8.77192277705e+17,2
8.77269602359e+17,2
8.77180076194e+17,2
8.77267492599e+17,2
8.77231559887e+17,2
8.77233658746e+17,2
8.77212396876e+17,2
8.77224474856e+17,2
8.77215556403e+17,2
8.77236746215e+17,2
8.77177281605e+17,2
8.77179388274e+17,2
8.77223955136e+17,2
8.7722010953e+17,2
8.77184596362e+17,2
8.77260470323e+17,2
8.77178871787e+17,2
8.77320632228e+17,2
8.77200149361e+17,2
8.7719954651e+17,2
8.77330220365e+17,2
8.77216687477e+17,2
8.77193284322e+17,2
8.7717596055e+17,2
8.77196390707e+17,2
8.77189401528e+17,2
8.77234167893e+17,2
8.7724316241e+17,2
8.77292619864e+17,2
8.77235856092e+17,2
8.77329845751e+17,2
8.77179787131e+17,2
8.77236242698e+17,2
8.77194601245e+17,2
8.77280556224e+17,2
8.772003153e+17,2
8.77321972925e+17,2
8.77193825932e+17,2
8.77261760688e+17,2
8.77295666133e+17,2
8.77230006204e+17,2
8.77238131493e+17,2
8.77250975727e+17,2
8.77179266244e+17,2
8.77240768503e+17,2
8.7722373743e+17,2
8.77198610723e+17,2
8.77227446487e+17,2
8.7726461927e+17,2
8.77192202065e+17,2
8.77216054992e+17,2
8.77311750903e+17,2
8.77196745855e+17,2
8.77291566788e+17,2
8.77247438285e+17,2
8.77192893656e+17,2
8.77300429726e+17,2
8.77217383731e+17,2
8.77227574422e+17,2
8.7720518188e+17,2
8.77259036445e+17,2
8.77264682222e+17,2
8.77186683166e+17,2
8.77277628403e+17,2
8.77254162249e+17,2
8.77202459043e+17,2
8.77286357282e+17,2
8.77198757318e+17,2
8.77183485731e+17,2
8.77216901533e+17,2
8.77255338466e+17,2
8.77208763837e+17,2
8.77279169415e+17,2
8.7728013288e+17,2
8.77188418707e+17,2
8.77318944096e+17,2
8.7728965031e+17,2
8.7720782651e+17,2
8.7722154394e+17,2
8.7721805164e+17,2
8.77325607575e+17,2
8.77199529456e+17,2
8.77320014894e+17,2
8.77267049751e+17,2
8.77220650633e+17,2
8.7729625214e+17,2
8.77191698002e+17,2
8.77289958318e+17,2
8.77269690947e+17,2
8.77226190746e+17,2
8.77195884891e+17,2
8.77213024704e+17,2
8.77299383318e+17,2
8.77215281332e+17,2
8.7726021856e+17,2
8.77180024122e+17,2
8.77277804064e+17,2
8.77253840181e+17,2
8.77227459645e+17,2
8.77225509e+17,2
8.77307205892e+17,2
8.77289955383e+17,2
8.77245772437e+17,2
8.77317652737e+17,2
8.77193191501e+17,2
8.77226888582e+17,2
8.7728988111e+17,2
8.77293612593e+17,2
8.77203937808e+17,2
8.77220332692e+17,2
8.77209064463e+17,2
8.77218926677e+17,2
8.77250382703e+17,2
8.77275103818e+17,2
8.77329679225e+17,2
8.77218612633e+17,2
8.7719744687e+17,2
8.77220944901e+17,2
8.77219536982e+17,2
8.77206973867e+17,2
8.77199414653e+17,2
8.77194053834e+17,2
8.77244647609e+17,2
8.77261973478e+17,2
8.77279790214e+17,2
8.77297949487e+17,2
8.77258484601e+17,2
8.77257468145e+17,2
8.7719053019e+17,2
8.77326082508e+17,2
8.77288193594e+17,2
8.77177355621e+17,2
8.77185928162e+17,2
8.77179110506e+17,2
8.77201959128e+17,2
8.77177516083e+17,2
8.77293681644e+17,2
8.77298427013e+17,2
8.7724057897e+17,2
8.77248690679e+17,2
8.77250303154e+17,2
8.77283185587e+17,2
8.77232729129e+17,2
8.77264396846e+17,2
8.77245218445e+17,2
8.77193345781e+17,2
8.77225595646e+17,2
8.77307867875e+17,2
8.77220340434e+17,2
8.77183596746e+17,2
8.77232515048e+17,2
8.77271694071e+17,2
8.77241289812e+17,2
8.77267158497e+17,2
8.77250268605e+17,2
8.77318699279e+17,2
8.77175005431e+17,2
8.77286153665e+17,2
8.77270962576e+17,2
8.77233141417e+17,2
8.77200013377e+17,2
8.77180024243e+17,2
8.77277444164e+17,2
8.7723412561e+17,2
8.77279168614e+17,2
8.77292258869e+17,2
8.77316562273e+17,2
8.77214750035e+17,2
8.77199447604e+17,2
8.77312776502e+17,2
8.77306852384e+17,2
8.77181487657e+17,2
8.77314501221e+17,2
8.77268177415e+17,2
8.77233712068e+17,2
8.77254709019e+17,2
8.77195957398e+17,2
8.77285127013e+17,2
8.77288881548e+17,2
8.7732478133e+17,2
8.7722682615e+17,2
8.77258885241e+17,2
8.77255710262e+17,2
8.77217021981e+17,2
8.77246130564e+17,2
8.77242532568e+17,2
8.77205522302e+17,2
8.77234622778e+17,2
8.77306650952e+17,2
8.77196055741e+17,2
8.77268781605e+17,2
8.77261262677e+17,2
8.77232961045e+17,2
8.77232572828e+17,2
8.77197533261e+17,2
8.77309824212e+17,2
8.77324411497e+17,2
8.77246157231e+17,2
8.77178291102e+17,2
8.77178107237e+17,2
8.77287359955e+17,2
8.77254362523e+17,2
8.77269242508e+17,2
8.7719847471e+17,2
8.77296122733e+17,2
8.77254916926e+17,2
8.77180024168e+17,2
8.77262684416e+17,2
8.77197080045e+17,2
8.77325652579e+17,2
8.77197213231e+17,2
8.77227077275e+17,0
8.77196477655e+17,2
8.77269879493e+17,2
8.77269877472e+17,2
8.77286556293e+17,2
8.7717861247e+17,2
8.77262417331e+17,2
8.77249940875e+17,2
8.77300320003e+17,2
8.77301828442e+17,2
8.77288287127e+17,2
8.77236494725e+17,2
8.77210024154e+17,2
8.77263899431e+17,2
8.77239767918e+17,2
8.77255270971e+17,2
8.77183646163e+17,2
8.77270585587e+17,2
8.77313893404e+17,2
8.77187624549e+17,2
8.77188787096e+17,2
8.77247818666e+17,2
8.77250610416e+17,2
8.77250080717e+17,2
8.77199367845e+17,2
8.77285230923e+17,2
8.77276726053e+17,2
8.77261298425e+17,2
8.77227200265e+17,2
8.77276127245e+17,2
8.77239451042e+17,2
8.77224548081e+17,2
8.77176241581e+17,2
8.77186837366e+17,2
8.77218789372e+17,2
8.77269564337e+17,2
8.77199748851e+17,2
8.77202873373e+17,2
8.77286527755e+17,2
8.77326379905e+17,2
8.77213413239e+17,2
8.77180024097e+17,2
8.7718577762e+17,2
8.77204456001e+17,2
8.77291052155e+17,2
8.77241488266e+17,2
8.77226117241e+17,2
8.77277302673e+17,2
8.77248977796e+17,2
8.77212608499e+17,2
8.77270646992e+17,2
8.77204119811e+17,2
8.77288191967e+17,2
8.77199534619e+17,2
8.77242399894e+17,2
8.77182562795e+17,2
8.77201355685e+17,2
8.77238705895e+17,2
8.77189272465e+17,2
8.77222522366e+17,2
8.77263201415e+17,2
8.77189445212e+17,2
8.77254360359e+17,2
8.77264781338e+17,2
8.7726892242e+17,2
8.7725671468e+17,2
8.77245446011e+17,2
8.7721809308e+17,2
8.77258775237e+17,2
8.77272650028e+17,2
8.77211370676e+17,2
8.7718284886e+17,2
8.77180385432e+17,2
8.7719991539e+17,2
8.77217373505e+17,2
8.77192823669e+17,2
8.77260247958e+17,2
8.77324503747e+17,2
8.77206203801e+17,2
8.77217943373e+17,2
8.77207993477e+17,2
8.77293130521e+17,2
8.77229285371e+17,2
8.77293382703e+17,2
8.77197982558e+17,2
8.77273471713e+17,2
8.77209812811e+17,2
8.77220810452e+17,2
8.7719762811e+17,2
8.77236244803e+17,2
8.77280220134e+17,2
8.77240489082e+17,2
8.77217460822e+17,2
8.77210075261e+17,2
8.77190170676e+17,2
8.77175764143e+17,2
8.77263214891e+17,2
8.77278075142e+17,2
8.77179499649e+17,2
8.77208520731e+17,2
8.77181156018e+17,2
8.77241005514e+17,2
8.77282355887e+17,2
8.77222833139e+17,2
8.77249007881e+17,2
8.77181649674e+17,2
8.77186363577e+17,2
8.77248235572e+17,2
8.77303721e+17,2
8.77188312637e+17,2
8.77302277262e+17,2
8.77188307692e+17,2
8.77288332862e+17,2
8.77189131029e+17,2
8.77277105163e+17,2
8.77300993905e+17,2
8.77272794623e+17,2
8.77191573469e+17,2
8.77322091443e+17,2
8.77237436212e+17,2
8.77181868684e+17,2
8.77225355098e+17,2
8.77261085552e+17,2
8.77268931828e+17,2
8.77184235891e+17,2
8.77212750732e+17,2
8.77199874957e+17,2
8.77265861799e+17,2
8.77220206397e+17,2
8.77244015611e+17,2
8.77234267847e+17,2
8.77241484546e+17,2
8.77297246601e+17,2
8.77329818459e+17,2
8.7718434951e+17,2
8.77293337816e+17,2
8.77246119801e+17,2
8.7723793114e+17,2
8.77251980926e+17,2
8.77256130837e+17,2
8.7726450893e+17,2
8.77272914466e+17,2
8.77176071598e+17,2
8.77271377749e+17,2
8.7731026908e+17,2
8.77180270914e+17,2
8.77226064372e+17,2
8.77247232827e+17,2
8.77175479459e+17,2
8.77204507599e+17,2
8.77179954001e+17,2
8.77209378327e+17,2
8.7718933676e+17,2
8.77272844161e+17,2
8.77274736044e+17,2
8.77230073644e+17,2
8.77268607495e+17,2
8.77315233354e+17,2
8.77254897213e+17,2
8.7729898389e+17,2
8.7725590315e+17,2
8.77280102316e+17,2
8.77254130133e+17,2
8.77263528172e+17,2
8.77327752634e+17,2
8.77183764963e+17,2
8.77267335597e+17,2
8.77190808776e+17,2
8.77176251173e+17,2
8.77264706868e+17,2
8.77203469555e+17,2
8.77327154925e+17,2
8.77182749228e+17,2
8.77180718292e+17,2
8.77273441913e+17,2
8.77178755919e+17,2
8.77215993189e+17,2
8.77212079946e+17,2
8.77249869937e+17,2
8.77188179312e+17,2
8.77202248891e+17,2
8.77230198404e+17,2
8.77227905529e+17,2
8.77198034786e+17,2
8.77179563386e+17,2
8.77197237352e+17,2
8.77327539278e+17,2
8.77218588012e+17,2
8.77186672333e+17,2
8.77324995634e+17,2
8.77259635627e+17,2
8.7719597904e+17,2
8.77221321902e+17,2
8.77326205808e+17,2
8.77235068007e+17,2
8.7723245738e+17,2
8.7729975818e+17,2
8.77314220329e+17,2
8.77295091786e+17,2
8.7724924189e+17,2
8.77268163213e+17,2
8.77314285772e+17,2
8.77324949698e+17,2
8.77293109566e+17,2
8.77261276774e+17,2
8.7725723063e+17,2
8.77291624652e+17,2
8.77176138791e+17,2
8.77260251598e+17,2
8.77245669736e+17,2
8.77266525547e+17,2
8.77252249336e+17,2
8.77212450395e+17,2
8.77181698089e+17,2
8.77215320872e+17,2
8.77313154535e+17,2
8.77178482241e+17,2
8.77193921516e+17,2
8.77246380729e+17,2
8.77226239266e+17,2
8.77182718857e+17,2
8.77234262558e+17,2
8.77315287599e+17,2
8.77238076044e+17,2
8.77204303639e+17,2
8.77317650783e+17,2
8.77315998948e+17,2
8.77251696506e+17,2
8.77316758466e+17,2
8.77204205442e+17,2
8.77219543026e+17,2
8.77233568254e+17,2
8.772186582e+17,2
8.77178441074e+17,2
8.77274666201e+17,2
8.77248522617e+17,2
8.77198308406e+17,2
8.77274253317e+17,2
8.77262356594e+17,2
8.77226314453e+17,2
8.77243142441e+17,2
8.77191430145e+17,2
8.77279900738e+17,2
8.7725856079e+17,2
8.77221798362e+17,2
8.77257731497e+17,2
8.77278644796e+17,2
8.77213775866e+17,2
8.77330181996e+17,2
8.77271764778e+17,2
8.77258234591e+17,2
8.77189887061e+17,2
8.77221364876e+17,2
8.77283727344e+17,2
8.77181960053e+17,2
8.77298849371e+17,2
8.77247444446e+17,2
8.77283075478e+17,2
8.77248984377e+17,2
8.77308916325e+17,2
8.77193631077e+17,2
8.77265365009e+17,2
8.7728381904e+17,2
8.77221311047e+17,2
8.77292633169e+17,2
8.77253309845e+17,2
8.77201249083e+17,2
8.77236456515e+17,2
8.77274962809e+17,2
8.77205782731e+17,2
8.77277015481e+17,2
8.7721415561e+17,2
8.77278539384e+17,2
8.77194878165e+17,2
8.7722279e+17,2
8.77315257568e+17,2
8.77189203952e+17,2
8.77301791209e+17,2
8.77181085033e+17,2
8.77233912808e+17,2
