ds,,count,hate_speech,offensive_language,neither,class,tweet,id
td,3768,0,0,0,0,2,&#8220;@IAm_Cream: &#128514;RT @DontGetGrandHoe: When y'all hoes going to learn how to spell&#8221; &#128588;&#128588;
td,14927,0,0,0,0,2,Literally was in the best mood and bitches literally killed my vibe
td,17453,0,0,0,0,2,RT @DiandraSaysSo: &#8220;@itzbreak: like you have to be borderline retarded not to see andre 3000's elite skill level for example.&#8221; Yep! This go&#8230;
td,15974,0,0,0,0,2,OT nicca word to the nigga who played jesus
td,17360,0,0,0,0,2,RT @DabGodBaby: But only BBC the American version is trash
td,9725,0,0,0,0,2,@w1LLiam_ bruh we was my fam nd yeah pussy niggas get no respect.
td,23129,0,0,0,0,0,Seem like da colored folk be gettin in da way lately. I just sayin
td,4009,0,0,0,0,2,&#8220;@Terren_Janay: Nobody wants to be with a bum&#8221; except bum bitches
td,4668,0,0,0,0,2,100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches
td,5752,0,0,0,0,2,@GossipCop screw the little porch monkey!
td,24578,0,0,0,0,0,This niggah know wassup
td,3230,0,0,0,0,2,#Shoutout to my exit 47 niccas! #RealNiccaSalute
td,25044,0,0,0,0,2,What a dumb bitch
td,4369,0,0,0,0,2,&#8220;@staciaburbidge: fat chance you'll ever catch me drinking a beer&#8221; same bitches
td,20530,0,0,0,0,2,RT @WifiOverHoes: idgaf what you bitches say about me &#128514;
td,4564,0,0,0,0,2,' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA
td,18328,0,0,0,0,2,"RT @JstKeepScrollin: Been trash ""@WeAre_XCI: The gay Chris bosh jokes are getting old now"""""
td,5241,0,0,0,0,2,@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha
td,26919,0,0,0,0,2,spoiled fucking bitches who get whatever they want need to step off and re-evaluate their lives
td,4711,0,0,0,0,2,4 fat hoes ina caddilac. U can tell they jus lost dey luxury car ride virginity#hoes too happy lmao
td,19226,0,0,0,0,2,RT @ObamaStrawman: Joan Rivers said I was gay and Michelle was a tranny. Perhaps her death was no accident. See Clinton's and Ron Brown/Vin&#8230;
td,25979,0,0,0,0,2,Zach Huggins tell yo bitch to leave me tf alone
td,18678,0,0,0,0,2,RT @LilReese300: Rip blood money shoryy was a rider blew dat 50 at shy glizzy bitch ass in his own city yea yea...#300
td,13721,0,0,0,0,2,I'm finna quit this bitch irratating me frfr I'm sick of this shit let me start job huntin now
td,11353,0,0,0,0,2,Dumb cunt
td,25487,0,0,0,0,2,"Y'all can say ""Imma make it way farther than you.""all you want but aye I'm gonna have fun bitch so SUCK A DIIICCCKKK!!"
td,4207,0,0,0,0,2,&#8220;@dnumberbefore2: Lol maybe I should give in nd date these hoes on dates&#8221;let me know how that work lol
td,18385,0,0,0,0,2,RT @KINGTUNCHI_: Same Bitch that was down with lol theses Lil hoes funny
td,18764,0,0,0,0,0,RT @LuieSanches: PROUDLY a racist. u dumb nigger
td,4879,0,0,0,0,2,@AmPowerBlog haha says the little bitch who let someone take his phone. A real man wouldn't have let that happen. A little bitch would.
td,3798,0,0,0,0,2,&#8220;@JerGucci: @1__dev You the Real MVP&#8221; that's wat ya bitch said when I finished &#128514;
td,22247,0,0,0,0,2,RT @ogkels_: brought to you by bad bitches and good weed
td,13640,0,0,0,0,2,I'll start at the butt and work my way to the pussy
td,26675,0,0,0,0,2,money before bitches bc bitches follow money.
td,14322,0,0,0,0,2,Is there a vending machine around this bitch im starvin
td,18705,0,0,0,0,2,RT @Liveitupjersey: @1SleepingGiant @bad_boy_six That's what I call the bitch and block! If you fuck with someone stay and fight! She hit t&#8230;
td,9838,0,0,0,0,2,@z0mbiedance I know bitches. Let's do something this weekend. Let's bake!
td,23009,0,0,0,0,2,Rows for the hoes  Curls for the girls  Planks for the skanks   Deep cuts for the sluts  Quads for the broads  No pecs No sex
td,22922,0,0,0,0,2,"Rams too ""@GnarlsDarkley: Lakers as a whole is trash RT @80sbaby4life: Jordan Hill is trash. Play Davis and Randle more"""
td,8670,0,0,0,0,2,@jaimescudi_ fucking bitch
td,25329,0,0,0,0,2,Why do the#teabaggers like this bald asshole complain about how long a bill is? Should we just draw you morons pictures. #morningjoe
td,12709,0,0,0,0,2,I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place
td,3469,0,0,0,0,2,&#128514;&#9995;&#8220;@iSell_Pussy4EBT &#8220;@Sco_ForIt bucket RT &#8220;@iSell_Pussy4EBT: Trash &#8220;@_manlookaKeedY: All you bitches is my SONS &#128520; http://t.co/LrMBWFPMaE
td,15654,0,0,0,0,2,Nah. ITS OVER&gt; People don't tell #artists what do to. That's defies the definition of what WE ARE TRYING TO SHOW #youpeople. #retards #game7
td,8449,0,0,0,0,2,@gCan28 @JeremyWGR   And then everyone bitches anyways. The guy can't win with the fans we have. We would run Revis out of here in his prime
td,18066,0,0,0,0,2,RT @Ilovebamf: I held you like a baby bird.. &#128546; and now you come at me like this.. These friends ain't loyal &#128546;&#128557; http://t.co/WinZvfxdL8
td,14351,0,0,0,0,0,"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb"
td,18760,0,0,0,0,2,RT @LuckyLanceJ: A bird doesn't sing because it has an answer it sings because it has a song.~ @DrMayaAngelou
td,10312,0,0,0,0,2,Austin is a funny niggah
td,11706,0,0,0,0,2,Fuck class gon be a bitch tomorrow
td,10928,0,0,0,0,2,Choate Chokes On Twinkies&gt; All the damn time I bet. #lol #Cardinals
td,15685,0,0,0,0,2,Never leave your trust in a bitch
td,22036,0,0,0,0,2,RT @losthistories: DC Fri 1/3: Bengali Harlem &amp; Lost Histories South Asian Am reading/convo @busboysandpoets 14th St cc: @SmithsonianAPA @D&#8230;
td,19825,0,0,0,0,2,RT @Somaya_Reece: I am nice I am humble but I will still let a bitch know what's up! HUNNNNEY&#128133;&#128226;&#128226;&#128226;&#128226;&#128226;
td,18433,0,0,0,0,2,"RT @KejonASavage: ""@_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;"" some niggas got fuckd up by the bouncers when i w&#8230;"
td,16413,0,0,0,0,2,Put yo bitch in the figure 4 and bedrock her
td,10601,0,0,0,0,2,Bought this Lp in Manchester the other week had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined
td,10649,0,0,0,0,2,Broke bitches make me sick
td,7756,0,0,0,0,2,@_Corayma @LuivilleSluggah TF do I look like delivery bitch or what ahaha
td,24498,0,0,0,0,2,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU
td,10368,0,0,0,0,2,Bad bitches ain't cheap
td,15206,0,0,0,0,2,Man who da fuck let this hoe in the background looking like a got damn Zebra #BETAwards
td,23967,0,0,0,0,2,The Steelers new uniforms look like homosexual bumblebees. #wtf?
td,20342,0,0,0,0,2,RT @TwitchyTeam: 'Worst tweet ever'? PR 'pro' manages to sound racist mock AIDS in a single tweet http://t.co/0nTcWbrMMk
td,23065,0,0,0,0,2,"Same hoes with they ass out tonight gonna be singing ""Jesus Loves Me"" in the morning"
td,8648,0,0,0,0,2,@itskingdee @GorgeousCamry_ no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me
td,11919,0,0,0,0,2,God damn zebras every Virginia possession the whistle blows geeze.
td,4443,0,0,0,0,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/2POFGc7ohC
td,26803,0,0,0,0,2,paybacks a bitch and bitch you've been livin in debt with me
td,24458,0,0,0,0,2,"This bitch said "" which one are you "" Lmaooo I hate her !"
td,17916,0,0,0,0,2,RT @Heissarcastic: Math city bitch math math city bitch math city bitch math math city bitch 10 10 10 and 20 equals 50 bitch.
td,16300,0,0,0,0,2,"Pickup line ""Are you a cat lady? Because I love pussy too""  ""NO WAIT I LITERALLY MEANT I LIKE CATS"""
td,22591,0,0,0,0,2,RT @theSTRANGEST: ready to make today my bitch.
td,22532,0,0,0,0,2,RT @strapdafool: Naw deez ain't no 24s hoe u gota add 4 mo ...#str8up
td,18504,0,0,0,0,2,RT @KingRyin: RIP Robin Williams I'm gonna fuck the baddest bitch tonight for you bruh
td,14964,0,0,0,0,2,Lmao trifling ass bitch!
td,15511,0,0,0,0,2,My honky my honky. My motherfucking honky.
td,2760,0,0,0,0,2,@adriwadrri: No love for these fuck niggas hoes*
td,2560,0,0,0,0,2,@Coley_Cee: Let me make a couple tweets off cuzzo page so I won't get in twitter jail.lmao bitch don't trick me again
td,4199,0,0,0,0,2,&#8220;@daijahshardaee: I feel sorry for whoever using Alyssa number to play phone games &#128532;&#128080;&#8221; dumb ass hoes who ain't got a life
td,11251,0,0,0,0,2,Don't follow the astros they said. They're trash they said. Well now look at them #astros
td,8787,0,0,0,0,2,@k_tempsss lol then they have one more flavor I think it's yellow idk.. But yea there bomb.
td,4621,0,0,0,0,0,"@KiroGx me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga"
td,9520,0,0,0,0,2,@soccersammie sweetest bitch you'll ever meet
td,10522,0,0,0,0,2,Bitches be in they feelings to much like live bitch
td,9802,0,0,0,0,2,@xoxox_jordan bitch shut up men are talking an @justinmiculka01 @ShaneQuintero
td,6374,0,0,0,0,2,@LiamGeraldShone @AranNicolWHUFC @DSaend ur a fucking half breed dog. Stop acting.
td,18701,0,0,0,0,2,RT @LiveAndUncut: It's a lot easier to let go of a girl if you find out she's been giving the pussy out like goodie bags at a birthday bash.
td,5730,0,0,0,0,2,@Glodupshawdy @ManOnThe_Moon_ @_tonydennis @lilthickgawdess @CHILDISHCUDl @ninathegoat @YUNGRAPE basic bitch comeback expected
td,3771,0,0,0,0,2,&#8220;@IIXIXIII: Honesty is all I ask for&#8221; you ugly then a hoe then
td,22990,0,0,0,0,2,Rihanna must got the holy grail of pussy &#128514;
td,23690,0,0,0,0,2,Sure wish my nose would stop dripping.....this sick shit is for the birds
td,21008,0,0,0,0,2,RT @almostkanye: RT @Resolutionary_: if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what&#8230;
td,11906,0,0,0,0,2,Give us our credit bitch.. We went out there &amp; took that W. http://t.co/m5V4XKG7BY
td,15624,0,0,0,0,2,N then the hoe sooooo ugly like bitch you ugly dog like dumb stupid ass ugly like &#128514;&#128514;&#128514;&#9996;&#65039;&#128129;&#128581;&#128076;&#128080;&#128080;
td,23997,0,0,0,0,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl
td,3567,0,0,0,0,2,&#8220;@ArianaGrande: is this flappy bird shit a joke or........... http://t.co/L3xDYJypjI&#8221; on the real tho
td,22726,0,0,0,0,2,RT @urinnerdevil: ur typical twitter hoe http://t.co/YJE9LUnWVp
td,24832,0,0,0,0,2,"Ugly hoes favorite line: ""I'm far from ugly..."" I be like naw hoe you closer than you think!"
td,9209,0,0,0,0,2,@nataleovrerytng hoes these days
td,2549,0,0,0,0,2,@CHlLDHOODRUINER: when ur teacher tells u that u have homework https://t.co/RKk5vawIj1 this bitch need to go!!!
td,26376,0,0,0,0,2,hey shawnda.. I'm rich bitch!!
td,4650,0,0,0,0,2,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market
td,18918,0,0,0,0,2,RT @MikeDiggEm: Yo niggas would fuck with you broke or not if they really yo niggas. You a bitch if you only fuck with yo niggs when they g&#8230;
td,16914,0,0,0,0,2,RT @Braceface_Tay: Tell them bitches I'll always be your Mrs.&#128141;
td,21302,0,0,0,0,2,RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68
td,17200,0,0,0,0,2,RT @CoffyBrownChi: If he don't believe you no refunds hoe.
td,15409,0,0,0,0,2,"My arguement with she's the baddest white girl is ""she's trash"".Her argurment with she's trash is ""But she's paid""...."
td,22977,0,0,0,0,2,Repeat after me: Where my bitches?
td,22891,0,0,0,0,2,RT @zFearless: @Fadeaway_4s fuck a bitch and think of me
td,13858,0,0,0,0,2,"I'm still mad because this nigga really said ""I got bitches texting me asking me..."" Oh REALLY ? But let me say sum wit that in it &#128175;"
td,12378,0,0,0,0,2,How filthy of a cunt is @DanaBashCNN to pretend that Obama threatening amnesty is not vastly more egregious than Boehner on Obamacare? #tcot
td,7625,0,0,0,0,2,@WyattNuckels *thought retard
td,5944,0,0,0,0,2,@ImOnMyLevelGTB so what ur sayin is all I mess wit is hoes? #shady
td,16486,0,0,0,0,2,RT @44BINKO: &#8220;@Say_Lil_Zack: I love female cops&#128525;&#8221; they b sum hoes too fuck da jakes &#128110;&#128165;&#128299;
td,15896,0,0,0,0,2,Not about to play these games with this bitch
td,5732,0,0,0,0,2,@GlynJackson2 @Rachh_Basss granted cracker isn't that bad because when you say that to a white person your saying their one of the slave
td,16992,0,0,0,0,2,RT @BudaHefner74: It ain't no hoe&#128581; in my blood &#128137;
td,24031,0,0,0,0,2,The jigg is up
td,15577,0,0,0,0,2,My nigguh
td,24699,0,0,0,0,2,Too much makeup so trash..
td,14484,0,0,0,0,0,Jai may make an appearance at the party... love that fag
td,19965,0,0,0,0,2,RT @TAXSTONE: If YA bitch ex is a nigga u think is lame u might be lame for having a lame nigga old bitch
td,10401,0,0,0,0,2,Barkley is trash
td,9436,0,0,0,0,0,@saucygyro that was back when nigger music was decent
td,8086,0,0,0,0,2,@blakeshelton I'm coming for you bitch boy!!! http://t.co/yASXoqnLEA
td,13971,0,0,0,0,2,If I'm sharing my nigga with every other bitch why tf do I want him. He ain't no longer special. The heck.
td,13203,0,0,0,0,2,I masturbated into the lingerie catalog out of spite. how dare she throw it in the trash before I get to look at it!
td,14421,0,0,0,0,2,It's not a sin to have a interchangeable bezel but when that bitch don't screw back on ... #ThatsAProblem
td,12879,0,0,0,0,2,I had to unfollow some crazy asian bitch earlier lol I don't play
td,25421,0,0,0,0,2,Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..
td,14470,0,0,0,0,2,"Its so many bitches n their friends don't like me  all because of one nigga. A nigga that ""I"" will &amp;&amp; still have .. &#128553;&#128525;&#128536;&#128155;&#128153;&#128143;"
td,13833,0,0,0,0,2,I'm seventeen years old with a government job ask me if I give two fucks about the next bitch &#128564;
td,7166,0,0,0,0,2,@SimplyAJ22 lebron is a bitch #damian
td,13928,0,0,0,0,2,Idgaf what u do to get it long as u go hard in that. Sell drugs credit cards checks strip sell pussy whatever. Jst dn't b half-assed!
td,15300,0,0,0,0,2,"MiNo's &#8220;@daboss_s: &#8220;@willyroast2: Caption this==&gt; http://t.co/qr3OegnJLi""&#8221; Nah bitch...we're gonna keep our virginities&#8221;"
td,16521,0,0,0,0,2,RT @AC_Hussle: When yall having a good day &amp; she brings up a bitch from Twitter http://t.co/LQVLDxOwsH
td,19976,0,0,0,0,2,RT @TEL1967: Darn trash man he beat me to the good stuff again. http://t.co/vdDJQ4l0mg
td,16076,0,0,0,0,2,On a mission to find some zebra cakes
td,23056,0,0,0,0,2,Said you a mean bitch
td,22923,0,0,0,0,2,Ran here from my house too... I'm kinda retarded. Lol
td,20559,0,0,0,0,2,RT @Wyeisha_Davis: Idc I still watch two &amp; a half men . Well the old one with Charlie
td,23089,0,0,0,0,2,Say you love that bitch so much I'll kill you right in front of her
td,17860,0,0,0,0,2,"RT @HBCUfessions: ""Mannn these hoes for everybody"" other words don't love these hoes especially at - FAMU..."
td,26388,0,0,0,0,2,hoes in my iPhone...
td,11054,0,0,0,0,2,Dab r us nigguh
td,16825,0,0,0,0,2,RT @Bidenshairplugs: Number of women denied birth control by Hobby Lobby: 0  Number of Democrat retards butthurt by the verdict: 30000000&#8230;
td,5242,0,0,0,0,2,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt
td,23702,0,0,0,0,2,Sweet and innocent schoolgirl Minami Asaka&#180;s pussy&#160;eaten http://t.co/DNxBLKrQ45
td,18192,0,0,0,0,2,RT @JaidTaylorLive: No &#9981;&#65039; for you hoes!
td,26843,0,0,0,0,2,really out here tho bitch. http://t.co/0s8phidLGe
td,2812,0,0,0,0,2,@k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg  Lmao &#128553;&#128514;
td,18406,0,0,0,0,2,"RT @KallMe_Tae: ""@PAPER_CHAYSIN: How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????""nip&#8230;"
td,21998,0,0,0,0,2,RT @lilduval: A good woman comes around every 3 bitches. A good man comes around.......well u get the point
td,24170,0,0,0,0,2,These bitches aint playin'. A jealous woman does better research than the FBI.
td,16100,0,0,0,0,2,"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" http://t.co/bQ3CBIPk6s"
td,16976,0,0,0,0,2,RT @BryanHoch: Just 113 days until Yankees pitchers and catchers report.
td,4051,0,0,0,0,2,&#8220;@UnLike_Society: Good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;
td,8522,0,0,0,0,2,@harley_schuder bitch where you goin?
td,11966,0,0,0,0,2,Good thing my brother loves me more than all you bitches thoo. He woke his ass up after working all night to drive me to school. Thats love.
td,18607,0,0,0,0,2,"RT @LaurenJauregui: ""karma's a bitch and so are you"" And I genuinely mean that. #canttrustanyone #hatefakepeople"
td,4907,0,0,0,0,2,@Anellesofia I didnt call you a bitch I just saiddd bitch. #Jeesh
td,19497,0,0,0,0,2,RT @RashadBF: Never trust a bitch that take quick ass showers!
td,25015,0,0,0,0,2,Well Jenna's getting a yellow lab so I know where ill be whenever I'm home
td,24907,0,0,0,0,2,Wait a min RT @angie_goodwood Or her pussy RT @KingHorseDick That Rihanna cologne for men probably smell like curry goat and nail clippings.
td,7993,0,0,0,0,2,@arionnee cuz you know i was playing witchu i aint call yo mama a bitch or say yo brother ugly af did i?
td,25576,0,0,0,0,2,Yea randy that white 745 changed my whole mind that hoe nice
td,20572,0,0,0,0,2,RT @Xnastyy: no i ain't no bitch &amp; no i ain't no snitch!
td,11658,0,0,0,0,2,Friend or foe nicca .. State ya biz
td,24985,0,0,0,0,2,We know what this hoe gonna do for her bday now cc:@TheShugAvery RT @OMGitsKariC: @moyizzy I plan on it &#128520;
td,17948,0,0,0,0,2,RT @Hinojosa214: Bitch fucking fuck Brandeis. Go O' Connor. Fuck O' Connor. Fuck Brandeis. Just kidding h-town helotes flexes bitch. &#128514;&#128514;&#128514; &#8230;
td,25290,0,0,0,0,2,Whoever jumps in on a 1on1 is a bitch.
td,25385,0,0,0,0,2,Will be interesting to watch how Interlagos grips in this weekend. F1 cars basically the guinea pigs for WEC later this month.
td,18919,0,0,0,0,2,RT @MikeHeadlyy: I haven't had sex in forever ... A bitch could send me a &#128536; emoji and I'd catch my nut
td,3613,0,0,0,0,2,"&#8220;@BroCulture: When life knocks you down stand the fuck up and say ""You hit like a little bitch.""&#8221;"
td,7740,0,0,0,0,2,@_B_R_Y_C_E_ what happened to going fishing bitch?
td,6115,0,0,0,0,0,@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard
td,26556,0,0,0,0,2,it is my God given right to have white bitches
td,9656,0,0,0,0,2,@treyspears3 dude your fucking gay you made a twitter just to mock me fucking lowlife
td,13609,0,0,0,0,2,I'd kill a bitch to be able to cuddle right now. Ugh. Sucker for the stupid shit. I swear.
td,15037,0,0,0,0,2,Lol I see what you did there RT @JayWiz614: @ItsNotHarold hell yeah bitches hate that shit
td,5168,0,0,0,0,2,@Bullskickass I've decided that #BullsNation are retarded. #love
td,14193,0,0,0,0,2,Im just gettin started oh yeah we got it bitch
td,9978,0,0,0,0,2,Ain't it a bitch when one of the people you get so excited hearing from sends the shortest most closed-ended thing ever? Ugh let down
td,9313,0,0,0,0,2,@potpwincess @longbongchris she's a dyke
td,7452,0,0,0,0,2,"@ThomasNye1 my momma saw how the girls danced and was like &#128563;grandma was like ""shake that ass hoe"""
td,10793,0,0,0,0,2,Can't be a major nigga with a minor hoe
td,16262,0,0,0,0,2,People who play #fantasygames are white trash
td,22032,0,0,0,0,2,RT @lonlontheone_15: Smoke sum bitch
td,24332,0,0,0,0,2,They make sure they have these reality shows lined up for you hoes.They won't leave you high and dry.
td,23477,0,0,0,0,2,Some bitches are relentless. You can curve her a hundred times and she still wants the dick
td,7289,0,0,0,0,2,@TOnycranshaw22 that bitch bouta be ZOOTED
td,7944,0,0,0,0,2,@alesiahenderson wat a faggot
td,10088,0,0,0,0,2,All these bitches know that you're my nigga &#128075;
td,20902,0,0,0,0,2,RT @_forevernee: I hate a copy cat ass bitch. Monkey see monkey do ass bitch &#128544;
td,12619,0,0,0,0,2,I coulda sworn I was the last bitch on tunchi ig &#128129;&#9996;&#65039;&#128536;
td,16768,0,0,0,0,2,RT @BaseballFact: At George Steinbrenner's first Yankees news conference he said he wouldn't interfere in baseball decisions promising ...
td,24162,0,0,0,0,2,Theres a girl in your avi you must get so many bitches
td,25176,0,0,0,0,2,When my right hand get out niggas gon remember why we tru loyal pussy
td,7710,0,0,0,0,2,@Z_M_G_ thirsty hoes &#128129;
td,19484,0,0,0,0,2,RT @Rameyhoe: 22. But we make it and this bitch sits on the couch and turns on Ice Age the movie and asks us if were hungry like we arent t&#8230;
td,9465,0,0,0,0,2,@selina_dabbagh the song? About pollo hermanos and Heisenberg?
td,18664,0,0,0,0,2,RT @LiiilBxrde: Plot twist: it takes a lot to cut that bitch off &#128528;
td,7420,0,0,0,0,2,@TheRealKevinMcB Sauerkraut Saul is a punk ass bitch
td,17809,0,0,0,0,2,RT @Giselle_Horan13: @1D_NIPPLES_ you slay that bitch
td,10301,0,0,0,0,2,At the Mexican laundry mat and it's PACKED denna hoe
td,19562,0,0,0,0,0,RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p
td,3370,0,0,0,0,2,#tbt me being a bad bitch http://t.co/Jc4bKbe8Vt
td,23756,0,0,0,0,2,Team john in this bitch &#128588;&#128588;
td,3800,0,0,0,0,2,&#8220;@JoeBudden: The bad bitches are only bad until they start talking anyway.&#8221; He Preaching
td,10112,0,0,0,0,2,All you bitches can keep getting jealous. I loveeee ittttt
td,14727,0,0,0,0,2,LITERALLY &#8220;@Al_gatsby: Fat hoes hold a nigga down&#8221;
td,22270,0,0,0,0,2,RT @oweeSheREDD: you tell ya business to ah bitch so I can't trust ya
td,21612,0,0,0,0,2,RT @iDntWearCondoms: If your friend is a hoe u a hoe too. Birds of a feather flock together
td,13427,0,0,0,0,2,I think every bitch wit a tongue piercing suck dick im just being real
td,12243,0,0,0,0,2,Her pussy so good like I left something
td,27168,0,0,0,0,2,"wishing I could high five whoever named a species of birds ""great tits"""
td,4971,0,0,0,0,2,@AyDontJudgeMe Just come stop in this bitch cause im bout to get off
td,10222,0,0,0,0,2,And you a bitch.. Even when you say you love me you a bitch. I pray you crash like Caroline into a ditch.
td,17296,0,0,0,0,0,"RT @Cuzimdaddy_: !!! @5feet_0inches is dis wrong??? ""@_100d: If you fuck wit a lame nigga you a lame bitch"""
td,7190,0,0,0,0,2,@SonnieJohnson is 72% out of wedlock births a lie? latinos in 2nd place.# mostly driven up by illegal aliens w/ anchor babies
td,11739,0,0,0,0,2,Fuck the courts!!! How is a $35 fine add up to $445 MF dollars bitch??
td,2867,0,0,0,0,2,"@wiganzlad: @MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker."
td,6391,0,0,0,0,2,@LisaDeP Well wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.
td,4933,0,0,0,0,2,@Are_Ohh_Bee bitch see you then then bitch. And good luck to you.
td,14856,0,0,0,0,2,Life is a bitch.... but I appreciate her mayne.
td,21470,0,0,0,0,2,RT @foodbibIe: Oreo Cheesecake Bars http://t.co/RT27crIqZj
td,11293,0,0,0,0,2,Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy
td,3398,0,0,0,0,2,&#128064; RT @Freegeezy17: This hoe got a school shirt on sucking dick &#128553;&#128553;&#128553;&#128553;&#128553;&#128553;
td,2968,0,0,0,0,2,It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry
td,9899,0,0,0,0,2,A lady approached me asking me if I was religious and when I said no she scolded me on how I'm going to hell. See you there crazy bitch &#128520;
td,6304,0,0,0,0,2,@KodyMark1 go Yankees
td,5842,0,0,0,0,2,@HomoHulk same here. Fucking hated that bitch.
