,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
3831,td,3859,0,0,0,0,2,&#8220;@Magssca: @Adrienne_Bailon bitch U TRIED IT . U deserved every foul word that came out Chris mouth &#128133;&#9749;&#65039; bye hoe&#8221;&#128514;&#128557;&#128514;,
15928,td,15956,0,0,0,0,2,Nuggas be to obsessed with the homies. Like the cant bag bitches,
8848,td,8876,0,0,0,0,2,@kieffer_jason I heard your mama raised you like bitch,
20751,td,20779,0,0,0,0,2,RT @_MissBre: She's hurt. The nigga she crushing on fucking a bottle girl so they all have to be hoes.,
7327,td,7355,0,0,0,0,2,@ThatHaleyWay @kdawgg065 aahahah who the fuck watches that trash?,
7740,td,7768,0,0,0,0,0,@_IAMKEN you'll make the team them niggas trash. Lol,
17630,td,17658,0,0,0,0,2,RT @FleeBiscuit: I look in the mirror and see a pussy ass bitch that sits down when he pees.,
20752,td,20780,0,0,0,0,2,RT @_MoDavis: RT if you want me to expose some more bitches http://t.co/mGZjPp0rfs,
3641,td,3669,0,0,0,0,2,&#8220;@Da_LoveBelow @bdvg_lat @DrTruth247 yall bare hoes yall dnt care bout ??&#8221; I spent my childhood in a wild hood,
1683,c,1703,0,0,0,0,2,A disabled man gives his account of the PIP assessment process. Not pretty reading. https://t.co/sBNAsFrmVs,8.74922686920753E+017
21853,td,21881,0,0,0,0,2,RT @kep0ne: @quanb24 you bitch ass nigga,
7529,td,7557,0,0,0,0,0,@VinniePolitan kill the coons!!!!!!,
18302,td,18330,0,0,0,0,2,RT @JuanNDaCut: Explaining to a girl how u don't have hoes http://t.co/eY7lmc5i2W,
11296,td,11324,0,0,0,0,2,Dropped all my hoes hold on let me pick these bitches back up a nigga was sneaking and geekin &#128514;&#128514;,
12908,td,12936,0,0,0,0,0,I hate the white trash cops who raped and murdered my infant daughters and son.,
11088,td,11116,0,0,0,0,2,Date a thug because you know they won't pussy out when it comes to defending you. #felonsplease,
759,c,759,0,0,0,0,2,US police: Muslim girl's murder not a hate crime https://t.co/36D3bOWxL2,8.77218051640263E+017
20288,td,20316,0,0,0,0,2,"RT @TrueNovacane: Back in the G getting pregnant was a big deal now these bitches getting pregnant &amp; its like ""what else new ?!""",
989,c,989,0,0,0,0,2,NYC: Muslim screaming “Allahu akbar” breaks into church vows to “kill any Christians” https://t.co/QNtjGLFkJD,8.77179499649139E+017
13357,td,13385,0,0,0,0,2,I swear that hoe b trying it...,
4280,td,4308,0,0,0,0,2,"&#8220;@mcdonavins: A nigga who gets alot of bitches is not gonna value you like someone else would youre just ""another one"" lol.&#8221; Cut that out",
19073,td,19101,0,0,0,0,2,RT @Nicole_Orozco23: Kansas bitch #LongHairDontCare #CountryGirl #Ohio #YoureWelcome #LoveThisGirl #Cle #LoveIt http://t.co/LLW3IMTCUG,
26614,td,26642,0,0,0,0,2,lol stupid ass bitch I don't fuck w/ you,
17393,td,17421,0,0,0,0,2,RT @DedePayton: All hoes are friendly. Althea wants to say hi.,
203,c,203,0,0,0,0,0,@sassysassyred All I can say is: #banIslam #BanSharia #banMuslims #TravelBan - This has to be done by Congress. They'd better get their act together!,8.76136744218796E+017
3149,td,3177,0,0,0,0,2,#HolySpirit Joshua 1:3 Every place that the sole of your foot shall tread upon that have I given unto you as I said unto Moses.,
12291,td,12319,0,0,0,0,2,Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up,
1370,c,1390,0,0,0,0,2,Finsbury Park attack: Son of hire boss held over Facebook post https://t.co/B79qNidlnC https://t.co/FMNKlAsc0W,8.77259630644277E+017
23162,td,23190,0,0,0,0,2,She got ass this bitch got hips this bitch got thighs. This bitch here fine this bitch here bad she all the way live.,
17702,td,17730,0,0,0,0,0,RT @FunSizedYogi: @TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,
17415,td,17443,0,0,0,0,0,RT @DestroTheNoble: I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide @nekolin @1SleepingGiant,
2840,td,2864,0,0,0,0,2,@trutherbot: does he look like a bitch? @el_capacitor,
23471,td,23499,0,0,0,0,2,Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;,
12540,td,12568,0,0,0,0,2,I can't argue with a bitch over a nigga...,
26912,td,26940,0,0,0,0,2,sweet Jesus I'm a beleiber &#128525;&#128525;&#128540;&#128541; &#8220;@yagurlbubblez87 Look at this bitch nigga tho &#128064; http://t.co/40XJwFJbVl&#8221;,
13894,td,13922,0,0,0,0,2,Idgaf about you flat chested hoes feelings either you a grown ass man nigga.,
5249,td,5277,0,0,0,0,0,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.,
13966,td,13994,0,0,0,0,2,If anyone wants to bring me a sweet tea to my party.. That'd make my bday perfect.. Well that and cracker barrel &#128525;&#128525;,
16223,td,16251,0,0,0,0,2,"People love to touch my hair ""ooo is this real?"" Yes bitch is yours?",
4782,td,4810,0,0,0,0,2,@ALatrice16 beautiful bride... Tell Erica congrats if she remembers a nig...,
3892,td,3920,0,0,0,0,2,&#8220;@PaigeHardesty: A relationship is only made for two.. but some bitches don't know how to count.&#8221;amen to that!,
20872,td,20900,0,0,0,0,2,RT @_emilyscraba: my sugar daddy is following this bitch fuckin hoe that use to be my friend this is bullshit,
11157,td,11185,0,0,0,0,2,Did we just become best friends with these hoes on the boat? Well probably so but we don't love em tho,
2233,c,2254,0,0,0,0,2,Full Movie: https://t.co/NjZRGfOQC6 Abigail Mac Hot Tub Lesbian Threesome... 👻Add me on snapchat: itsAbigail69 👻 https://t.co/EcMEJIpNps,8.748154344948E+017
17773,td,17801,0,0,0,0,2,RT @Gezzy504: Niggas don't mind sharing hoes,
21736,td,21764,0,0,0,0,2,RT @jaaayLENo: Dese hoes aint loyal @ Wal-Mart #TeamIgnant #hoodcomedy #flytv #LOLATL &#128514;&#128514;&#128514;&#128514; bruh https://t.co/3nKvBpR9qr,
2217,c,2238,0,0,0,0,2,@DNC AKA Muslim Brotherhood - Is this a pic of ISIS or your little SOROS funded  NAFTA domestic Terrorist group? Ha… https://t.co/1QthQGEanz,8.75010661901795E+017
22412,td,22440,0,0,0,0,2,RT @schooIgirI: I say nigger with love,
24015,td,24043,0,0,0,0,2,The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...,
8603,td,8631,0,0,0,0,2,@intheKCmix Pau pissed me off like Boozer pissed off Bulls fan... 2 soft faggots,
17813,td,17841,0,0,0,0,2,"RT @Griff_TheGreat: Drake said it best when he said ""Niggas act more like bitches these days!""",
1797,c,1817,0,0,0,0,2,The displays of Islamic Art in response to Trump's Muslim B https://t.co/dm5yn86eWN,8.7484422820717E+017
22660,td,22688,0,0,0,0,2,RT @trianglesoul: I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu&#8230;,
1229,c,1249,0,0,0,0,2,When the same newspaper reports on #terrorism. #FinsburyParkattack #FinsburyPark https://t.co/aJXDa9HgcV,8.77215188688269E+017
21084,td,21112,0,0,0,0,2,RT @bigbluexpress: Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter. Yep coaching at UK is probably weari&#8230;,
9514,td,9542,0,0,0,0,2,@steeloh_supreme yeah I'm down I'm starting to promote for belasco Thursday  so u better go bitch,
6468,td,6496,0,0,0,0,2,@MarketWiseNick In many areas has that look but need to see bean count-said it before beans are a bitch-tend to do what you don't expect,
26054,td,26082,0,0,0,0,2,bitch don't run to the neighbor he's dead too,
4517,td,4545,0,0,0,0,2,' Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .,
25429,td,25457,0,0,0,0,2,Wow. No yellow yet? = Pagenaud and Marco screwed. Maybe no yellow coming,
10632,td,10660,0,0,0,0,2,Browns and redskins shouldn't be considered nfl teams,
13016,td,13044,0,0,0,0,2,I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB,
24273,td,24301,0,0,0,0,0,These people are fags.,
21406,td,21434,0,0,0,0,2,RT @erykahrogers_: idc how cute you are that shit dont matter if you got a trash personality.,
14404,td,14432,0,0,0,0,2,It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.,
22900,td,22928,0,0,0,0,0,Raunchy ass hoe.,
15657,td,15685,0,0,0,0,2,Never leave your trust in a bitch,
22783,td,22811,0,0,0,0,2,RT @xDSmooth: #shoutout to that niggah @1BookieG  Go follow,
12957,td,12985,0,0,0,0,2,I have all these EXTRA ASS unnecessary clothes &amp; cay wanna act like a lit hoe.,
20881,td,20909,0,0,0,0,2,RT @_honeysays: &#8220;@NipseyHussle: Sometime u gotta shut down all tha fun and get tha $ rite. get ugly on these hoes and EAT!&#8221;,
16709,td,16737,0,0,0,0,2,RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games no lies no side hoes just me and you &#128152;&#128141;,
5274,td,5302,0,0,0,0,2,@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood,
14010,td,14038,0,0,0,0,2,If the @Yankees get Dempster they just look like they're getting older. #smh Bring some youth!!! #mlb,
13806,td,13834,0,0,0,0,2,I'm sick and TIRED of #faggot #cages trying to see how long before #Moses kills a #Royal.................. #WorldSeries #barrybonds #jokes,
1626,c,1646,0,0,0,0,2,@4tb You're a gay :3 what's the next podcast topic!,8.74805541217993E+017
12145,td,12173,0,0,0,0,2,"He be like ""bitch dontouch my braids""",
6956,td,6984,0,0,0,0,2,@RetroReasoning retarded pussy games #notPC,
6749,td,6777,0,0,0,0,2,@OMFGITSOSCAR basic trash,
23131,td,23159,0,0,0,0,2,Sharkeisha isn't dead you're all retarded lop,
1072,c,1080,0,0,0,0,2,Independent: Theresa May heckled as she leaves Finsbury Park mosque after terror attack on Muslims https://t.co/jVHrFqMMHA,8.77230198403604E+017
10057,td,10085,0,0,0,0,2,All these Hoes fuckin ! But they don't wanna seem like a hoe you gotta hit them ona D LO !,
18371,td,18399,0,0,0,0,2,RT @Kaedashian: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem.&#8230;,
3504,td,3532,0,0,0,0,2,&#8220;@239rell: If you got paid 2million dollars to eat a nugget of shit would u eat it?&#8221; Smash that bitch,
4060,td,4088,0,0,0,0,2,&#8220;@_BeautifulKeezy: im so winning. &#128525;&#128525;&#128525; http://t.co/Jf6U54CMW3&#8221;&#128514;&#128514;&#128514; bitch,
1945,c,1965,0,0,0,0,2,Iran’s Khamenei blames US for regional instability creation of Islamic State: Official Website - Eseenews -... https://t.co/r6qIto9rq0,8.74889050498445E+017
3670,td,3698,0,0,0,0,2,&#8220;@El_Grillo1: Islamic State suspects in Indonesia are Chinese Uighurs http://t.co/58IDicaHzT&#8221; Uighur Jihadis: they're not just a PRC tool.,
3991,td,4019,0,0,0,0,2,&#8220;@TheFunnyVine: Red Neck Ice Bucket Challenge &#128514; https://t.co/cAgp3nIofd&#8221; he must be from the SIP. #redneck,
10048,td,10076,0,0,0,0,2,All the hoes on LoveandHipHop going to prom &#128514;&#128514;&#128514;,
11820,td,11848,0,0,0,0,2,Geeked out my mine I think this bitch done stole a 50,
24445,td,24473,0,0,0,0,2,"This bitch tweeted ""Brb Gonna Take A Shower"" 2minutes later ""Back"" ...GET YO NASTY ASS BACK IN THAT SHOWER!",
4655,td,4683,0,0,0,0,2,1wayhustle come get signed bitch we self paid.,
3718,td,3746,0,0,0,0,2,&#8220;@Greg_Jon3s: I hope my future wife who ever she might be is sleeping or studying instead if being a hoe right now&#8221; nigga shutcho asss up,
11358,td,11386,0,0,0,0,2,Eat that pussy like cold pizza...,
7723,td,7751,0,0,0,0,2,@_BrwnSkinBeaute ahh I'm too much of a bitch to live off campus. I get lazy and wouldn't want to drive home :),
22709,td,22737,0,0,0,0,2,RT @versaceezy: i aint gonna text first cus pride bitch,
20486,td,20514,0,0,0,0,2,"RT @WhenRappersaids: When Tupac said ""I ain't a killer but don't push me revenge is the sweetest joy next to getting pussy"" http://t.co/wF&#8230;",
15345,td,15373,0,0,0,0,2,Mother b is such a bitch&#128545;&#128548;,
2428,c,2449,0,0,0,0,2,Will you apologize to Barack Obama John McCain the former Ms Universe the Khans Ted Cruz's father the disabled… https://t.co/JFEbbjUKP5,8.74833236266017E+017
23029,td,23057,0,0,0,0,2,Sakurako legs spread wide as she takes a big cock deep in her&#160;twat http://t.co/36CVHP6C70,
1032,c,1032,0,0,0,0,2,Finsbury Park Attack Reinforces Terrorist Ideology https://t.co/HvfCneH4fw,8.77272914466402E+017
2758,td,2782,0,0,0,0,2,@demi_eggleton: oh my god I love Victoria Mitchell all my bitches love me,
18468,td,18496,0,0,0,0,2,"RT @KingHorseDick: Lol RT @youngtravo Nigga like ""damn why would this bitch do this ? "" I helped your family move and the dryer almost fell&#8230;",
1517,c,1537,0,0,0,0,2,Hot gay scene Scottish babe Seth Savage joins our crew of Homo Emo https://t.co/1pIb3CuIjR,8.7485054870877E+017
12384,td,12412,0,0,0,0,2,Humble personality not a hoe. RT @LoveMeDarlingg: 21. Best non-physical feature the opposite sex can have?,
19044,td,19072,0,0,0,0,2,RT @Neiman_MARKus: I give a shoutout to these bitches b/c they hustlas too &#128076;&#128184;&#128181;,
10263,td,10291,0,0,0,0,2,Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe,
8418,td,8446,0,0,0,0,2,@fucktyler lmao bitch is dumb slap her up,
8645,td,8673,0,0,0,0,0,@jakiekoelewijn nigga who's bitch u fucking cracker get your gay ass out my mentions.,
6861,td,6889,0,0,0,0,2,@Prettyflacko21 taking off like a bitch bra,
11567,td,11595,0,0,0,0,2,Flo is a bad bitch,
9764,td,9792,0,0,0,0,2,@xTee_kay_ohx @PennyTheGOAT it makes you a nigger fucking a goat.,
13421,td,13449,0,0,0,0,2,"I took 2 ""Rebel vs. Yankee"" tests (40 questions accents word usage) and scored a total % of 47.5% Rebel vs. 52.5% Yankee in southern Pa.",
15042,td,15070,0,0,0,0,2,Lol niccas remember the ginyu force &#128514;,
10966,td,10994,0,0,0,0,2,Country music and rap music both talk about the same basic shit repetitively. Cars/trucks bitches/women beer/drugs. Guns lol,
14094,td,14122,0,0,0,0,2,If you really know me you know all the problem i go through with all these hating ass bitches.,
7479,td,7507,0,0,0,0,2,@TrueNovacane they not gonn comment cause they in the closet hoes lol! #Team #Getchoassoutdatcloset lol,
16019,td,16047,0,0,0,0,2,Old hoes get mad when you don't show them the attention they want.,
15683,td,15711,0,0,0,0,2,New show announced in Lutsen MN at Papa Charlies on January 29 2011 http://artistdata.com/a/33ck,
24629,td,24657,0,0,0,0,2,Tired of these hoes breathing my air.,
9903,td,9931,0,0,0,0,2,A white lighter is bad luck not yellow ur stupid,
9423,td,9451,0,0,0,0,2,@schola_gomes oh I'll make you some brownies alright;))),
3161,td,3189,0,0,0,0,0,#Iowa is full of white trash,
14734,td,14762,0,0,0,0,2,Lady next to me gon say her cooch is itching &amp; burning she thinks she got a uti. No bitch that's something else down there,
23121,td,23149,0,0,0,0,2,Sex should be a reward in a relationship. Nigga has never done anything for you whatsoever yet you still give him the pussy...smh,
22865,td,22893,0,0,0,0,2,RT @zachbooty: Building a dresser really makes me crave an ice cold glass of pussy am I right dudes,
18960,td,18988,0,0,0,0,2,RT @MrRideThruThaD: Let me tell u funky bitches bout a pimp name c. I ain't payin for no pussy and my dick ain't free,
8684,td,8712,0,0,0,0,2,@jesseleesoffer it totally does. smells like brownies every day i walk to work.,
19196,td,19224,0,0,0,0,2,RT @O_ShitItsLaura: With ma bitch c: @yadirasarmiento,
7332,td,7360,0,0,0,0,2,@ThatSlutAdrian bring bitches,
2248,c,2269,0,0,0,0,2,Watch lesbian movie: https://t.co/SFSleqZBX9 Busty Capri Cavanni in action https://t.co/oTdRW6rLUn,8.74828090307957E+017
15072,td,15100,0,0,0,0,2,Look at this fucking kaffirs hairdo. Only a nigger http://t.co/lmWqJ1EtOa,
4197,td,4225,0,0,0,0,2,"&#8220;@gallinofmilk: I'm a faggot"" I agree",
7409,td,7437,0,0,0,0,2,@The_Greatest_10 My problem is that I love bad bitches.,
7817,td,7845,0,0,0,0,2,@_ajayb no i don't cry im not a bitch(: i was just pissed because the cop was trying to charge me with a hole bunch of bullshit :p,
24002,td,24030,0,0,0,0,2,The jig,
25893,td,25921,0,0,0,0,2,You're all just crows on the power lines.,
2294,c,2315,0,0,0,0,2,#anal pump porn lesbian sex u tube https://t.co/ZUD67mh2KK,8.74862893786968E+017
10601,td,10629,0,0,0,0,2,Brandon Jennings trash,
10206,td,10234,0,0,0,0,2,Another long mornin smh...Thank God a nicca out here to see it tho real shit,
4940,td,4968,0,0,0,0,2,@AwiLL_2RECKLESS lol his matches from the early 90's when he was IC champion the bitches really would go ham,
19324,td,19352,0,0,0,0,2,RT @Phuneas: Going as Candace for Halloween lmao ugly bitch,
19849,td,19877,0,0,0,0,2,RT @Steiny31: Peace bitch. http://t.co/mEkV4wyJvq,
21498,td,21526,0,0,0,0,2,RT @grindingdude: #13Hours of hell. Obama flat out lied to get reelected. #killery &lt;What diff does it make now?   Karma it's a bitch! http&#8230;,
14610,td,14638,0,0,0,0,2,K dude seriously I'm not retarded so stop talking to me like I am or I'll start being retarded and make you change my drool cup,
12188,td,12216,0,0,0,0,2,He's trash tho &#8220;@_dimejii: Its 10 Million Naira If You Want Me On Your Song &#8211; Wizkid http://t.co/Nsxaacj4jG via @naijaxclusive&#8221;,
1179,c,1199,0,0,0,0,2,Can You #Kill the #Islamic #State? https://t.co/4fKDu81ol2,8.77199223011279E+017
24557,td,24585,0,0,0,0,2,This no beef thing is for the birds!!!,
25309,td,25337,0,0,0,0,2,Why everybody so hype to see these famous people naked y'all hoes just alike they just got money &#128557;,
25709,td,25737,0,0,0,0,2,You can't owe me shit I don't trust niccas!,
18649,td,18677,0,0,0,0,2,RT @LilReese300: Ion feel dese nihhas or bitches...#300,
17426,td,17454,0,0,0,0,2,RT @DiggaBITCH: That pussy &#128572;keep calling me gettin me in trouble,
22301,td,22329,0,0,0,0,2,RT @pterosaur: Is Nick Jonas a hoe for squeezing his dick? Is Nick Jonas gonna have leaked nudes? Is Nick Jonas less of a role model?,
7257,td,7285,0,0,0,0,2,@TMark617 feel same way about New England Patriots &amp; New York Yankees. But unlike u I've worked in Boston &amp; NYC. Texas prison is upgrade,
15167,td,15195,0,0,0,0,2,Man it's some bad built bitches in San Antonio.....&amp; if u can't wear a thong on the beach yo ass bet not retweet this,
10724,td,10752,0,0,0,0,2,Calling it am early night heartache is a bitch #broken,
4791,td,4819,0,0,0,0,2,@Abel312_ @Cuauhtli02 bruh I'm under 2 blankets like a bitch right now,
7283,td,7311,0,0,0,0,2,"@Taste_My_Lips57 she like ""imma stop talking to you because you vibing in them headphones"".Talk to me and come get this pussy in other words",
8547,td,8575,0,0,0,0,2,@iBaneXx @Misflame @DeathcoreBabe I just don't wanna get looked at funny when I say nigger in public...,
19166,td,19194,0,0,0,0,2,RT @OGBEARD: If I got $50 and my girl got $0 then I still got $50 cause that bitch should have a job.,
3218,td,3246,0,0,0,0,0,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes,
15638,td,15666,0,0,0,0,2,Naw bitch you goin against a monster lol lyrical maniac,
20507,td,20535,0,0,0,0,2,RT @WingsoverHoes: Niggas gossip like hoes I'm sleep tho,
2069,c,2089,0,0,0,0,2,SKYNEWS reports .campaignforleo has been formally elected as Ireland's Prime Minister the country's youngest and … https://t.co/Zbwtcn8TIu,8.75011463781462E+017
4355,td,4383,0,0,0,0,0,&#8220;@thejanicexxx: o u unfollowed me so i can't dm u so i'll say it here you're a rude cunt lmao&#8221; you can dm me,
24958,td,24986,0,0,0,0,2,We know you fat hoes are not big boned your jus fat af !,
20504,td,20532,0,0,0,0,2,RT @WillyWelfare: Its so damn hot in this bitch,
23411,td,23439,0,0,0,0,2,So sick of you fake ass hoes,
26471,td,26499,0,0,0,0,2,if anyone reviews a 5 game loan player you are a cunt shouldnt be doing 5 game reviews especially at the start of FIFA,
25354,td,25382,0,0,0,0,2,Wicked Oreo,
20962,td,20990,0,0,0,0,2,RT @alexYvette8: &#8220;@GhettoAnnabelle: @alexYvette8 don't get me started on you potato head lookin ass bitch&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,
25736,td,25764,0,0,0,0,2,You following a whole bunch of bitches that look better than your girl don't do nothin but make you wanna cheat more,
24369,td,24397,0,0,0,0,2,This bitch almost lost her life,
5668,td,5696,0,0,0,0,2,@GabrielaAngela4 I am always there bitch!,
